"","formula","aics","bics","acc"
"296",296,880.070046370643,926.916163647322,0.69125
"532",532,887.750356403996,939.281085408344,0.69125
"180",180,888.956822146411,940.487551150758,0.69125
"380",380,890.719873392651,932.881378941662,0.69125
"350",350,908.836601359248,955.682718635927,0.69125
"642",642,839.285932109955,886.132049386634,0.69
"689",689,874.544377471876,926.075106476224,0.69
"197",197,915.867995355239,967.398724359586,0.69
"28",28,916.812485229257,963.658602505936,0.69
"384",384,922.460685856078,969.306803132757,0.69
"737",737,926.942327238542,978.47305624289,0.69
"9",9,963.419633963269,1005.58113951228,0.69
"410",410,844.909986990092,891.756104266771,0.68875
"340",340,861.817307151192,908.663424427871,0.68875
"582",582,864.102472416637,915.633201420984,0.68875
"15",15,868.552985922927,915.399103199606,0.68875
"485",485,898.052973900882,944.899091177561,0.68875
"668",668,913.569542143375,965.100271147722,0.68875
"144",144,925.230810601655,972.076927878335,0.68875
"312",312,970.527003907649,1008.00389772899,0.68875
"535",535,854.527924784369,906.058653788717,0.6875
"445",445,880.961791175177,927.807908451856,0.6875
"652",652,895.563582136967,947.094311141314,0.6875
"884",884,915.968642372021,962.8147596487,0.6875
"468",468,923.948158731571,975.478887735919,0.6875
"260",260,947.271142198734,994.117259475413,0.6875
"887",887,849.381257490158,891.542763039169,0.68625
"691",691,862.817888466969,909.664005743648,0.68625
"620",620,863.787244075476,915.317973079823,0.68625
"853",853,872.904959956169,919.751077232848,0.68625
"148",148,874.184663707939,921.030780984619,0.68625
"431",431,888.078319238694,934.924436515373,0.68625
"786",786,893.625473413354,931.102367234698,0.68625
"543",543,901.924711932309,953.455440936656,0.68625
"612",612,829.60076747354,881.131496477887,0.685
"347",347,830.898701846783,882.42943085113,0.685
"171",171,830.899780360003,877.745897636682,0.685
"513",513,852.337741598736,903.868470603084,0.685
"697",697,866.501813226311,913.34793050299,0.685
"119",119,873.155736995544,924.686465999891,0.685
"558",558,903.060691323971,949.906808600651,0.685
"932",932,924.888611779106,971.734729055785,0.685
"774",774,820.305201410803,871.83593041515,0.68375
"300",300,835.72322738914,882.569344665819,0.68375
"259",259,835.974323289361,887.505052293708,0.68375
"631",631,861.139087800118,907.985205076798,0.68375
"437",437,876.069591805091,922.91570908177,0.68375
"553",553,895.337088069352,942.183205346031,0.68375
"293",293,927.080890877021,969.242396426033,0.68375
"103",103,860.610560748603,912.141289752951,0.6825
"744",744,865.000970169171,916.531699173518,0.6825
"829",829,865.551708074439,917.082437078787,0.6825
"216",216,876.31157602388,927.842305028227,0.6825
"672",672,898.57543378498,945.421551061659,0.6825
"282",282,906.535927088226,948.697432637238,0.6825
"322",322,942.201155131792,989.047272408471,0.6825
"69",69,960.055364707315,1006.90148198399,0.6825
"657",657,895.747968648621,942.594085925301,0.68125
"256",256,900.705129616437,952.235858620785,0.68125
"215",215,905.000421879303,956.53115088365,0.68125
"897",897,928.972887664964,980.503616669311,0.68125
"320",320,814.232349105628,865.763078109976,0.68
"432",432,833.305621776661,884.836350781008,0.68
"264",264,843.588063607797,890.434180884476,0.68
"952",952,851.674973665406,903.205702669753,0.68
"509",509,855.497524858958,907.028253863306,0.68
"587",587,864.033988752512,910.880106029191,0.68
"301",301,864.374002334932,906.535507883943,0.68
"346",346,864.648093982732,911.494211259412,0.68
"875",875,868.842008248031,911.003513797042,0.68
"450",450,869.962095837575,916.808213114254,0.68
"626",626,871.73717093495,918.58328821163,0.68
"189",189,886.212755049024,933.058872325703,0.68
"364",364,889.011732848489,940.542461852836,0.68
"640",640,890.242433439903,937.088550716582,0.68
"413",413,913.078320884057,964.609049888404,0.68
"498",498,914.268183131197,965.798912135544,0.68
"476",476,915.122850592099,961.968967868778,0.68
"358",358,928.221383579285,975.067500855964,0.68
"66",66,942.79643357983,994.327162584177,0.68
"73",73,825.502986383625,877.033715387972,0.67875
"876",876,842.067670985376,893.598399989723,0.67875
"75",75,867.103793126492,918.634522130839,0.67875
"865",865,878.985006685631,930.515735689978,0.67875
"311",311,885.269658173468,932.115775450148,0.67875
"473",473,886.770423042411,933.61654031909,0.67875
"809",809,891.570915616666,943.101644621014,0.67875
"121",121,916.220863128089,963.066980404768,0.67875
"936",936,925.399011827693,976.929740832041,0.67875
"504",504,910.720148652535,962.250877656882,0.6775
"356",356,927.626680313118,974.472797589797,0.6775
"837",837,951.798577279463,1003.32930628381,0.6775
"877",877,835.403825906708,886.934554911055,0.67625
"805",805,846.550804847424,898.081533851771,0.67625
"396",396,860.999570492428,912.530299496775,0.67625
"648",648,871.586224532269,923.116953536616,0.67625
"832",832,879.349033788134,930.879762792481,0.67625
"560",560,889.25553632519,940.786265329537,0.67625
"637",637,894.46277449507,945.993503499417,0.67625
"836",836,906.720753673495,953.566870950174,0.67625
"551",551,929.104339566748,975.950456843427,0.67625
"111",111,930.847337799628,977.693455076308,0.67625
"424",424,959.684545518089,1006.53066279477,0.67625
"525",525,842.779571349072,889.625688625752,0.675
"182",182,865.138062799927,911.984180076607,0.675
"14",14,866.90879172558,918.439520729927,0.675
"848",848,868.164775878412,910.326281427424,0.675
"483",483,874.623849482508,916.78535503152,0.675
"53",53,882.177177930254,933.707906934602,0.675
"133",133,896.883747268022,948.41447627237,0.675
"378",378,922.285064505284,973.815793509631,0.675
"210",210,957.27663708967,1004.12275436635,0.675
"971",971,849.270694097816,896.116811374495,0.67375
"417",417,882.436171945439,933.966900949786,0.67375
"954",954,883.660269451044,935.190998455391,0.67375
"634",634,910.898491754047,962.429220758394,0.67375
"214",214,824.384786007061,871.23090328374,0.6725
"367",367,851.62400106442,903.154730068768,0.6725
"110",110,853.335064854653,900.181182131332,0.6725
"934",934,854.229310978837,901.075428255517,0.6725
"992",992,858.467180355913,905.313297632592,0.6725
"466",466,872.866990730815,924.397719735162,0.6725
"304",304,876.402309445479,923.248426722158,0.6725
"854",854,879.698065051993,926.544182328672,0.6725
"800",800,890.786723048832,937.632840325511,0.6725
"713",713,925.651013929509,972.497131206188,0.6725
"76",76,951.966604706817,998.812721983496,0.6725
"846",846,850.342712535435,897.188829812114,0.67125
"739",739,856.307658004448,907.838387008795,0.67125
"484",484,866.24221085984,913.088328136519,0.67125
"790",790,867.940703076438,919.471432080785,0.67125
"100",100,874.256229413468,925.786958417815,0.67125
"694",694,879.945146221122,926.791263497802,0.67125
"472",472,880.953813325951,932.484542330298,0.67125
"567",567,884.748172869029,931.594290145708,0.67125
"929",929,904.155941674879,955.686670679226,0.67125
"446",446,906.64079785257,958.171526856918,0.67125
"447",447,915.746755666265,967.277484670612,0.67125
"962",962,943.50512195066,995.035850955008,0.67125
"130",130,944.69453996205,996.225268966397,0.67125
"699",699,950.833800539208,1002.36452954355,0.67125
"26",26,839.473427289714,881.634932838725,0.67
"709",709,857.922278143784,904.768395420463,0.67
"953",953,867.026310009442,913.872427286121,0.67
"838",838,872.962216148246,924.492945152594,0.67
"678",678,879.242919409192,926.089036685872,0.67
"78",78,886.030733151321,932.876850428,0.67
"644",644,895.109053343344,941.955170620024,0.67
"815",815,901.15424753423,952.684976538577,0.67
"460",460,912.034799768845,963.565528773193,0.67
"866",866,914.574812004017,966.105541008364,0.67
"956",956,917.362041360571,964.20815863725,0.67
"696",696,843.920191799382,895.450920803729,0.66875
"556",556,860.668172661771,907.51428993845,0.66875
"337",337,867.115960218506,918.646689222853,0.66875
"643",643,867.52316917777,914.36928645445,0.66875
"571",571,876.153943126348,923.000060403027,0.66875
"712",712,879.9722493757,931.502978380048,0.66875
"419",419,880.694577694064,932.225306698411,0.66875
"698",698,887.231343213731,938.762072218078,0.66875
"29",29,891.35629495837,942.887023962717,0.66875
"453",453,903.253702163258,950.099819439938,0.66875
"828",828,904.069082871078,955.599811875425,0.66875
"231",231,912.271962321241,963.802691325589,0.66875
"23",23,922.047815246224,973.578544250571,0.66875
"158",158,922.890115028754,965.051620577766,0.66875
"488",488,953.300562144602,1004.83129114895,0.66875
"348",348,959.994349315825,1006.8404665925,0.66875
"31",31,863.499689792126,915.030418796474,0.6675
"177",177,865.664517821591,917.195246825938,0.6675
"313",313,867.047447349128,918.578176353476,0.6675
"868",868,878.214667261075,925.060784537754,0.6675
"4",4,911.187635322113,962.71836432646,0.6675
"270",270,928.788208858017,975.634326134696,0.6675
"156",156,935.833455788457,987.364184792804,0.6675
"438",438,952.170552227019,1003.70128123137,0.6675
"427",427,829.250243346545,880.780972350892,0.66625
"775",775,838.467118369958,889.997847374306,0.66625
"202",202,860.255292359931,907.10140963661,0.66625
"757",757,877.523575308921,924.3696925856,0.66625
"475",475,880.707073327169,932.237802331516,0.66625
"747",747,885.585133347308,937.115862351655,0.66625
"86",86,888.665497799349,935.511615076028,0.66625
"325",325,907.680685592795,959.211414597142,0.66625
"118",118,944.830382941899,996.361111946246,0.66625
"968",968,958.444932703178,1005.29104997986,0.66625
"603",603,846.329666430986,893.175783707665,0.665
"578",578,870.549106434357,917.395223711036,0.665
"243",243,874.50292655416,921.34904383084,0.665
"275",275,884.283007584853,931.129124861532,0.665
"375",375,899.719416454369,951.250145458716,0.665
"653",653,904.403262648687,951.249379925366,0.665
"278",278,915.351230255524,966.881959259872,0.665
"219",219,925.570001070837,977.100730075184,0.665
"291",291,936.21189391718,983.058011193859,0.665
"888",888,957.263296914777,1008.79402591912,0.665
"677",677,967.875374629096,1019.40610363344,0.665
"901",901,844.878551795689,891.724669072368,0.66375
"490",490,863.63880298984,910.484920266519,0.66375
"772",772,864.021432808113,910.867550084793,0.66375
"628",628,888.81258639913,935.65870367581,0.66375
"326",326,900.291642169204,951.822371173551,0.66375
"32",32,913.310033822557,964.840762826904,0.66375
"122",122,916.826803120071,968.357532124418,0.66375
"50",50,928.719025836557,975.565143113236,0.66375
"74",74,943.26120255398,994.791931558327,0.66375
"816",816,958.888149335259,1005.73426661194,0.66375
"250",250,859.47645532422,906.3225726009,0.6625
"941",941,872.844041937017,915.005547486028,0.6625
"577",577,881.165136463251,932.695865467598,0.6625
"670",670,882.368957152446,929.215074429125,0.6625
"583",583,884.184801819654,931.030919096333,0.6625
"435",435,932.515384913179,979.361502189859,0.6625
"87",87,952.819174445582,999.665291722261,0.6625
"541",541,968.476249003543,1015.32236628022,0.6625
"165",165,842.686783357124,894.217512361471,0.66125
"81",81,843.072764460254,889.918881736933,0.66125
"207",207,846.330700977101,893.17681825378,0.66125
"341",341,850.495646421174,897.341763697853,0.66125
"615",615,858.661384730447,905.507502007127,0.66125
"179",179,906.358238483625,953.204355760304,0.66125
"840",840,907.492708200418,954.338825477097,0.66125
"814",814,916.771996739711,963.61811401639,0.66125
"928",928,926.769956930523,968.931462479535,0.66125
"217",217,932.033867292541,978.87998456922,0.66125
"600",600,950.169766774925,997.015884051605,0.66125
"124",124,957.720145115691,1004.56626239237,0.66125
"233",233,857.502896001041,909.033625005388,0.66
"733",733,871.367915820184,908.844809641527,0.66
"439",439,872.782848287021,914.944353836033,0.66
"21",21,874.333358292829,925.864087297177,0.66
"17",17,904.814024449692,956.344753454039,0.66
"728",728,907.629954244829,959.160683249176,0.66
"940",940,907.733312060657,954.579429337336,0.66
"530",530,908.184230003454,959.714959007802,0.66
"557",557,909.216171169168,956.062288445847,0.66
"221",221,941.01874577004,987.864863046719,0.66
"584",584,845.959342206596,892.805459483275,0.65875
"858",858,876.44381818846,927.974547192807,0.65875
"755",755,891.544165009466,938.390282286146,0.65875
"481",481,913.285723077354,964.816452081701,0.65875
"768",768,913.987745405166,965.518474409514,0.65875
"869",869,915.783769907908,962.629887184587,0.65875
"570",570,925.092388786748,971.938506063427,0.65875
"547",547,930.228802880103,977.074920156783,0.65875
"688",688,940.711182354233,987.557299630912,0.65875
"229",229,866.330480873127,917.861209877474,0.6575
"673",673,873.393654629819,920.239771906498,0.6575
"80",80,888.681240140927,935.527357417607,0.6575
"321",321,892.571977820206,944.102706824553,0.6575
"224",224,919.784469497827,971.315198502175,0.6575
"42",42,929.498837097127,976.344954373807,0.6575
"967",967,933.146191518702,979.992308795381,0.6575
"579",579,938.881674672262,985.727791948942,0.6575
"511",511,941.602976448594,988.449093725274,0.6575
"201",201,949.472237790786,996.318355067465,0.6575
"287",287,956.748164901991,1003.59428217867,0.6575
"506",506,842.215529108313,889.061646384993,0.65625
"614",614,864.424181166905,911.270298443584,0.65625
"573",573,865.604031095236,917.134760099583,0.65625
"710",710,877.873447856174,929.404176860521,0.65625
"11",11,926.641434466405,973.487551743084,0.65625
"820",820,935.222963414813,986.75369241916,0.65625
"418",418,944.734345455267,986.895851004278,0.65625
"116",116,979.029673207629,1025.87579048431,0.65625
"515",515,838.818549382904,885.664666659584,0.655
"861",861,856.928684373133,908.45941337748,0.655
"332",332,868.364144058978,915.210261335657,0.655
"681",681,869.017211841967,915.863329118646,0.655
"742",742,910.549072189669,952.710577738681,0.655
"123",123,918.991780176648,970.522509180996,0.655
"399",399,943.15714592805,994.687874932397,0.655
"937",937,948.679547697368,995.525664974047,0.655
"976",976,964.031459962928,1010.87757723961,0.655
"84",84,837.821777477691,884.66789475437,0.65375
"191",191,874.503507185528,916.66501273454,0.65375
"54",54,905.915376122943,952.761493399623,0.65375
"921",921,933.758055905421,980.6041731821,0.65375
"351",351,934.72621772199,981.572334998669,0.65375
"793",793,940.031535820741,991.562264825089,0.65375
"412",412,845.455725615538,896.986454619885,0.6525
"563",563,846.631347287194,893.477464563873,0.6525
"323",323,855.338122144274,906.868851148621,0.6525
"788",788,865.507155879665,912.353273156344,0.6525
"247",247,886.341917900077,937.872646904424,0.6525
"581",581,888.535142597065,940.065871601412,0.6525
"707",707,896.315299960252,943.161417236931,0.6525
"636",636,896.542092463499,943.388209740178,0.6525
"154",154,912.699778798284,959.545896074963,0.6525
"765",765,914.019966989775,965.550695994122,0.6525
"850",850,920.926815514518,972.457544518865,0.6525
"708",708,928.985309510593,980.51603851494,0.6525
"951",951,932.524884507574,984.055613511922,0.6525
"730",730,946.381875585329,997.912604589676,0.6525
"402",402,961.25475727416,1012.78548627851,0.6525
"537",537,852.534245219433,904.06497422378,0.65125
"8",8,881.133657511348,932.664386515695,0.65125
"82",82,889.006806755289,940.537535759636,0.65125
"109",109,906.068838542671,957.599567547019,0.65125
"984",984,909.528719861554,951.690225410565,0.65125
"276",276,911.023237362831,957.86935463951,0.65125
"664",664,917.313120866855,964.159238143534,0.65125
"799",799,917.458848671229,964.304965947908,0.65125
"785",785,923.760720472172,965.922226021184,0.65125
"896",896,928.629210236175,980.159939240522,0.65125
"574",574,949.096927649108,995.943044925788,0.65125
"117",117,872.425148810695,919.271266087374,0.65
"352",352,887.049680042884,938.580409047231,0.65
"266",266,896.1858513535,947.716580357847,0.65
"692",692,909.736608346396,961.267337350743,0.65
"852",852,916.595736316011,968.126465320358,0.65
"682",682,918.618336887749,965.464454164428,0.65
"874",874,920.595220836355,967.441338113034,0.65
"985",985,921.400488819007,963.561994368018,0.65
"13",13,935.162879916206,982.008997192886,0.65
"494",494,935.588723970341,982.43484124702,0.65
"198",198,941.080603131128,987.926720407807,0.65
"633",633,836.47330269725,883.319419973929,0.64875
"381",381,864.183177628404,915.713906632752,0.64875
"851",851,866.460580621722,913.306697898402,0.64875
"153",153,878.748201939254,930.278930943602,0.64875
"660",660,883.615582501105,930.461699777785,0.64875
"969",969,897.617080954602,949.14780995895,0.64875
"957",957,907.783112761209,954.629230037888,0.64875
"474",474,917.262583468988,968.793312473335,0.64875
"335",335,919.126308807107,965.972426083787,0.64875
"248",248,931.598431961725,973.759937510737,0.64875
"279",279,935.770992661475,982.617109938154,0.64875
"777",777,941.335118867443,992.86584787179,0.64875
"881",881,827.884285389422,879.415014393769,0.6475
"30",30,863.90676833775,915.437497342097,0.6475
"463",463,871.814281832835,923.345010837182,0.6475
"993",993,883.12173784906,929.967855125739,0.6475
"947",947,895.075573302843,941.921690579523,0.6475
"129",129,910.319803083618,952.48130863263,0.6475
"965",965,910.328679725884,952.490185274895,0.6475
"823",823,911.301546975743,958.147664252422,0.6475
"920",920,919.665965688653,971.196694693,0.6475
"376",376,919.721140889344,966.567258166024,0.6475
"448",448,831.572749064793,883.10347806914,0.64625
"782",782,865.888909439417,917.419638443765,0.64625
"51",51,868.46623908226,915.312356358939,0.64625
"128",128,908.531709375504,955.377826652183,0.64625
"830",830,924.258977161234,971.105094437913,0.64625
"71",71,927.59022021285,974.436337489529,0.64625
"48",48,941.240866107868,992.771595112215,0.64625
"528",528,872.757401954408,924.288130958755,0.645
"766",766,897.112577912778,943.958695189457,0.645
"404",404,899.31910594077,946.16522321745,0.645
"39",39,909.987376568926,956.833493845606,0.645
"209",209,918.071837085808,969.602566090155,0.645
"931",931,924.095523125653,970.941640402332,0.645
"980",980,930.06460446122,976.9107217379,0.645
"443",443,940.695786460468,987.541903737148,0.645
"605",605,868.36337179645,919.894100800797,0.64375
"666",666,903.559809037648,945.721314586659,0.64375
"919",919,913.495258018875,965.025987023222,0.64375
"85",85,915.828775092392,962.674892369071,0.64375
"385",385,917.5244437741,969.055172778447,0.64375
"949",949,940.673496535343,982.835002084355,0.64375
"983",983,949.633681451623,996.479798728303,0.64375
"613",613,966.54676096971,1008.70826651872,0.64375
"674",674,844.93655931064,891.782676587319,0.6425
"526",526,848.831518587069,895.677635863749,0.6425
"656",656,882.322063537306,933.852792541653,0.6425
"379",379,910.349650125968,961.880379130316,0.6425
"590",590,926.199113060363,963.676006881706,0.6425
"298",298,940.181770756107,987.027888032786,0.6425
"975",975,945.400067255562,992.246184532242,0.6425
"597",597,862.683206346551,914.213935350898,0.64125
"646",646,864.237470960686,906.398976509698,0.64125
"388",388,881.307765912377,932.838494916724,0.64125
"192",192,882.787197534705,929.633314811385,0.64125
"24",24,886.234822098124,937.765551102472,0.64125
"426",426,909.086280787601,955.932398064281,0.64125
"64",64,932.920202224378,984.450931228725,0.64125
"159",159,934.760161307507,981.606278584186,0.64125
"113",113,938.824079188039,985.670196464718,0.64125
"277",277,943.932787051998,990.778904328677,0.64125
"470",470,951.94047996395,998.786597240629,0.64125
"624",624,856.139405685034,907.670134689382,0.64
"669",669,871.211818628134,922.742547632481,0.64
"655",655,872.055775821787,923.586504826134,0.64
"267",267,889.708213092378,936.554330369057,0.64
"211",211,913.816884734812,965.347613739159,0.64
"752",752,914.592988471912,961.439105748592,0.64
"988",988,914.648884551956,961.495001828635,0.64
"700",700,915.320364784453,966.8510937888,0.64
"362",362,916.835110443577,968.365839447924,0.64
"964",964,917.870640688044,969.401369692392,0.64
"645",645,929.09705438394,975.943171660619,0.64
"268",268,932.244280671864,979.090397948543,0.64
"434",434,944.065603716938,990.911720993617,0.64
"806",806,945.219480338994,992.065597615673,0.64
"389",389,850.093081164632,892.254586713643,0.63875
"834",834,871.05030850374,917.896425780419,0.63875
"671",671,887.297081262926,938.827810267273,0.63875
"611",611,895.707823272677,942.553940549356,0.63875
"598",598,904.360292878162,951.206410154841,0.63875
"773",773,906.925739646699,953.771856923379,0.63875
"482",482,922.396199622816,969.242316899495,0.63875
"680",680,956.950021113397,1003.79613839008,0.63875
"220",220,964.065855171782,1010.91197244846,0.63875
"105",105,864.660105435287,911.506222711966,0.6375
"185",185,888.05924495483,934.90536223151,0.6375
"241",241,908.97482781038,960.505556814728,0.6375
"234",234,910.297895606781,961.828624611128,0.6375
"164",164,917.886639640692,960.048145189704,0.6375
"237",237,918.76159375877,965.607711035449,0.6375
"254",254,934.338177724814,981.184295001493,0.6375
"729",729,934.771607569671,976.933113118682,0.6375
"609",609,940.344416589141,991.875145593488,0.6375
"236",236,946.481695641992,998.012424646339,0.6375
"960",960,879.805401022339,926.651518299018,0.63625
"925",925,905.331143328972,947.492648877983,0.63625
"307",307,912.314769058303,963.84549806265,0.63625
