"","formula","aics","bics","acc"
"607",607,870.728009758625,917.574127035304,0.68375
"115",115,874.520498542157,926.051227546504,0.68375
"147",147,879.746756890726,931.277485895073,0.68375
"533",533,903.74775594658,955.278484950927,0.68375
"995",995,934.20013976466,981.046257041339,0.68375
"213",213,935.794829363842,982.640946640522,0.68375
"516",516,936.525142590684,983.371259867364,0.68375
"654",654,835.704825033227,887.235554037575,0.6825
"335",335,840.879661390394,892.410390394741,0.6825
"536",536,852.129280592327,903.660009596675,0.6825
"379",379,866.444458714492,917.975187718839,0.6825
"853",853,872.271427172229,919.117544448909,0.6825
"96",96,883.402557414605,934.933286418952,0.6825
"142",142,900.942743867291,947.78886114397,0.6825
"344",344,908.998335998702,960.529065003049,0.6825
"54",54,910.945723042875,962.476452047222,0.6825
"711",711,913.853991144148,956.01549669316,0.6825
"79",79,914.44289540567,965.973624410017,0.6825
"138",138,918.694477333752,965.540594610431,0.6825
"524",524,930.009078197967,976.855195474646,0.6825
"638",638,824.089670597366,870.935787874046,0.68125
"71",71,846.439307490146,897.970036494493,0.68125
"145",145,846.450556448948,893.296673725628,0.68125
"873",873,848.377788582575,899.908517586922,0.68125
"550",550,872.423215231036,919.269332507716,0.68125
"614",614,889.362706277763,931.524211826774,0.68125
"982",982,899.353924772494,941.515430321505,0.68125
"195",195,912.68387846513,964.214607469477,0.68125
"495",495,912.889871178375,959.735988455054,0.68125
"815",815,914.805573679126,961.651690955805,0.68125
"573",573,925.281113005138,972.127230281817,0.68125
"74",74,841.952574208624,893.483303212971,0.68
"736",736,849.55518456652,901.085913570867,0.68
"225",225,859.28004068355,906.12615796023,0.68
"363",363,883.677820899971,935.208549904318,0.68
"582",582,889.420184756661,940.950913761009,0.68
"256",256,890.600908749993,932.762414299004,0.68
"623",623,909.996157162072,956.842274438751,0.68
"159",159,914.695752379197,956.857257928208,0.68
"91",91,917.659021174226,964.505138450905,0.68
"913",913,928.54423042749,980.074959431837,0.68
"782",782,934.323448739318,981.169566015997,0.68
"484",484,821.544249794005,873.074978798352,0.67875
"675",675,838.379538579867,889.910267584215,0.67875
"113",113,845.826446429567,892.672563706246,0.67875
"746",746,871.680131618709,918.526248895388,0.67875
"845",845,875.326232286725,922.172349563405,0.67875
"820",820,820.153787100973,871.68451610532,0.6775
"539",539,841.037114836906,887.883232113586,0.6775
"541",541,852.069059727604,903.599788731951,0.6775
"517",517,859.595370739018,901.756876288029,0.6775
"406",406,865.344233887828,912.190351164507,0.6775
"850",850,867.403938176677,918.934667181024,0.6775
"756",756,888.217274484867,939.748003489214,0.6775
"949",949,888.932465016237,935.778582292916,0.6775
"986",986,898.632209309145,950.162938313492,0.6775
"442",442,917.194598479894,959.356104028906,0.6775
"888",888,849.774207049281,901.304936053628,0.67625
"525",525,849.932039367329,901.462768371676,0.67625
"375",375,856.794300567727,908.325029572074,0.67625
"171",171,857.670861461431,904.51697873811,0.67625
"692",692,860.959236152012,903.120741701023,0.67625
"817",817,862.718527844395,909.564645121074,0.67625
"823",823,864.440463576709,911.286580853389,0.67625
"687",687,886.707408317417,938.238137321764,0.67625
"900",900,898.614661750959,945.460779027638,0.67625
"972",972,918.657030609323,965.503147886003,0.67625
"559",559,921.028706218318,963.190211767329,0.67625
"677",677,939.679865829113,986.525983105793,0.67625
"137",137,965.683576646327,1012.52969392301,0.67625
"891",891,862.52681102172,904.688316570732,0.675
"591",591,867.131403934149,913.977521210828,0.675
"15",15,872.273098028671,923.803827033018,0.675
"172",172,875.626060767683,922.472178044363,0.675
"105",105,881.463366691991,928.30948396867,0.675
"596",596,882.267253839901,929.11337111658,0.675
"238",238,893.756376887858,945.287105892206,0.675
"556",556,899.846338753286,951.377067757633,0.675
"148",148,910.366972406908,961.897701411255,0.675
"409",409,828.53965664801,880.070385652357,0.67375
"385",385,909.822491455623,956.668608732303,0.67375
"585",585,912.874332006121,959.720449282801,0.67375
"748",748,912.928041953703,959.774159230382,0.67375
"226",226,945.732486606536,987.893992155547,0.67375
"403",403,857.505356973808,899.66686252282,0.6725
"670",670,867.288398283306,918.819127287653,0.6725
"733",733,901.370288526186,948.216405802865,0.6725
"463",463,902.304073357276,949.150190633955,0.6725
"889",889,926.911331426099,978.442060430446,0.6725
"959",959,937.213387405187,988.744116409534,0.6725
"156",156,847.413171367601,894.25928864428,0.67125
"936",936,867.186973063797,914.033090340476,0.67125
"794",794,873.676965278752,925.207694283099,0.67125
"444",444,890.397220238542,937.243337515221,0.67125
"948",948,907.111646613953,958.6423756183,0.67125
"393",393,913.107198258912,964.637927263259,0.67125
"934",934,951.133516998483,1002.66424600283,0.67125
"30",30,851.589477528236,903.120206532583,0.67
"902",902,851.641059635977,903.171788640324,0.67
"64",64,858.261660040644,909.792389044991,0.67
"649",649,859.813145455438,906.659262732117,0.67
"200",200,862.14797592325,913.678704927597,0.67
"72",72,866.357972876683,913.204090153362,0.67
"744",744,941.083253621113,983.244759170125,0.67
"122",122,954.082695764868,1000.92881304155,0.67
"445",445,823.14530587468,874.676034879027,0.66875
"227",227,849.129290162212,891.290795711224,0.66875
"631",631,858.436948800964,909.967677805311,0.66875
"38",38,869.002587673352,920.533316677699,0.66875
"320",320,872.097524069764,918.943641346443,0.66875
"176",176,881.809304052212,928.655421328891,0.66875
"3",3,885.560874065033,932.406991341712,0.66875
"542",542,913.261775036407,964.792504040755,0.66875
"616",616,914.001328860194,965.532057864541,0.66875
"706",706,918.859499195974,961.021004744985,0.66875
"627",627,919.492716850699,966.338834127378,0.66875
"881",881,924.236067205717,971.082184482397,0.66875
"678",678,928.451259657825,975.297376934505,0.66875
"437",437,930.580224852169,982.110953856516,0.66875
"629",629,961.241398862454,1012.7721278668,0.66875
"82",82,860.718553282194,912.249282286541,0.6675
"17",17,862.050717371779,908.896834648458,0.6675
"597",597,879.685039342904,926.531156619583,0.6675
"37",37,900.587934864177,952.118663868524,0.6675
"23",23,920.784820705975,967.630937982654,0.6675
"75",75,935.743865936773,982.589983213452,0.6675
"753",753,816.744463930022,863.590581206701,0.66625
"861",861,822.430950807921,873.961679812269,0.66625
"59",59,850.807944271159,902.338673275507,0.66625
"860",860,864.372921593552,911.219038870231,0.66625
"506",506,879.310996919338,930.841725923685,0.66625
"918",918,888.931173272092,940.461902276439,0.66625
"890",890,896.179038542416,947.709767546764,0.66625
"25",25,899.185625551593,946.031742828272,0.66625
"500",500,954.829601950757,1001.67571922744,0.66625
"415",415,853.970158464172,905.500887468519,0.665
"371",371,859.302968059411,901.464473608423,0.665
"735",735,862.429915144501,909.276032421181,0.665
"778",778,885.459730475504,936.990459479851,0.665
"435",435,886.720717629586,938.251446633934,0.665
"917",917,898.610488951871,945.456606228551,0.665
"870",870,900.138665488055,946.984782764734,0.665
"1000",1000,908.207136677459,955.053253954138,0.665
"449",449,908.247888828421,959.778617832768,0.665
"55",55,921.007163926965,972.537892931312,0.665
"673",673,922.013591134501,964.175096683512,0.665
"323",323,934.831318484682,981.677435761362,0.665
"257",257,945.844033113883,997.37476211823,0.665
"590",590,964.428380598433,1015.95910960278,0.665
"747",747,846.996982555638,893.843099832318,0.66375
"382",382,862.620198565248,914.150927569595,0.66375
"465",465,869.195799006822,916.041916283502,0.66375
"605",605,877.208985082272,928.739714086619,0.66375
"224",224,880.708034697486,927.554151974165,0.66375
"140",140,882.030064524918,928.876181801597,0.66375
"35",35,900.415321744071,951.946050748418,0.66375
"776",776,911.376295934616,953.537801483628,0.66375
"158",158,914.478935704692,961.325052981371,0.66375
"921",921,919.031320898855,965.877438175534,0.66375
"515",515,921.882749257921,968.7288665346,0.66375
"48",48,861.389092146236,908.235209422915,0.6625
"337",337,864.774499523713,911.620616800393,0.6625
"909",909,864.839662273529,916.370391277877,0.6625
"126",126,880.097329730764,931.628058735111,0.6625
"350",350,888.654362975863,940.18509198021,0.6625
"674",674,897.837645227527,949.368374231874,0.6625
"526",526,903.109096632847,954.639825637194,0.6625
"915",915,912.207188025751,959.053305302431,0.6625
"566",566,914.891741757706,957.053247306718,0.6625
"273",273,924.948354364617,971.794471641296,0.6625
"369",369,933.979562400998,985.510291405345,0.6625
"310",310,882.822928951453,929.669046228132,0.66125
"945",945,903.944926802033,950.791044078713,0.66125
"205",205,923.841511088768,975.372240093115,0.66125
"285",285,926.207620355182,973.053737631862,0.66125
"10",10,846.207472685882,897.738201690229,0.66
"206",206,864.353140822029,906.514646371041,0.66
"315",315,866.279417108902,917.810146113249,0.66
"656",656,866.336741556827,917.867470561174,0.66
"754",754,869.005534015446,915.851651292125,0.66
"376",376,877.556264684606,924.402381961286,0.66
"178",178,894.698593763917,946.229322768264,0.66
"404",404,896.591436103705,948.122165108052,0.66
"16",16,936.448321692635,987.979050696982,0.66
"699",699,940.394804097461,987.240921374141,0.66
"352",352,971.885187878561,1018.73130515524,0.66
"362",362,842.547136674636,894.077865678983,0.65875
"737",737,866.871426114837,918.402155119184,0.65875
"513",513,870.522236539983,922.052965544331,0.65875
"755",755,885.316806928905,927.478312477916,0.65875
"89",89,910.779764814754,962.310493819102,0.65875
"540",540,917.79267692626,969.323405930608,0.65875
"931",931,918.385369854045,965.231487130724,0.65875
"305",305,928.113773300657,974.959890577337,0.65875
"976",976,940.381014968186,987.227132244866,0.65875
"278",278,951.536248012324,993.697753561335,0.65875
"989",989,849.829960835178,896.676078111857,0.6575
"199",199,856.622327346443,908.15305635079,0.6575
"34",34,870.954667208865,917.800784485544,0.6575
"353",353,882.156462122875,929.002579399554,0.6575
"859",859,889.116293026418,935.962410303097,0.6575
"996",996,890.52988148175,937.375998758429,0.6575
"804",804,903.634215589688,955.164944594035,0.6575
"521",521,908.871496689213,955.717613965892,0.6575
"63",63,912.569915114099,959.416032390778,0.6575
"586",586,916.665917561455,963.512034838134,0.6575
"331",331,923.942210005623,975.472939009971,0.6575
"911",911,944.652434052718,996.183163057065,0.6575
"486",486,854.324611759583,905.85534076393,0.65625
"732",732,854.588418609546,906.119147613893,0.65625
"327",327,871.319369226415,918.165486503095,0.65625
"387",387,874.358352675595,921.204469952275,0.65625
"880",880,894.828856390136,941.674973666816,0.65625
"983",983,895.07688865474,946.607617659087,0.65625
"343",343,897.734587056829,949.265316061176,0.65625
"118",118,909.295782764891,956.14190004157,0.65625
"267",267,913.554525808403,955.716031357414,0.65625
"179",179,925.652370767603,967.813876316614,0.65625
"659",659,935.10747453899,981.953591815669,0.65625
"922",922,940.826879816136,987.672997092815,0.65625
"509",509,951.209666211104,998.055783487784,0.65625
"977",977,846.241604575523,893.087721852203,0.655
"843",843,866.697316493608,918.228045497955,0.655
"5",5,870.928718450806,913.090223999818,0.655
"33",33,897.135213057026,939.296718606037,0.655
"630",630,914.797084703609,966.327813707956,0.655
"134",134,916.466495777771,963.31261305445,0.655
"487",487,923.510930277612,975.04165928196,0.655
"215",215,923.567074972965,975.097803977312,0.655
"766",766,958.225715810134,1009.75644481448,0.655
"886",886,862.35752869354,913.888257697887,0.65375
"581",581,871.572992653868,918.419109930547,0.65375
"650",650,890.517782992089,937.363900268769,0.65375
"169",169,897.995621420364,944.841738697043,0.65375
"261",261,932.04782200858,978.893939285259,0.65375
"181",181,846.461261702372,897.991990706719,0.6525
"985",985,865.936091642713,917.46682064706,0.6525
"938",938,866.25360001826,917.784329022607,0.6525
"545",545,898.55034043781,945.396457714489,0.6525
"358",358,931.685140020123,983.21586902447,0.6525
"295",295,936.383266514787,983.229383791466,0.6525
"229",229,846.074661305033,892.920778581712,0.65125
"532",532,881.067316127954,932.598045132301,0.65125
"263",263,894.980243303939,941.826360580618,0.65125
"152",152,895.899586568931,942.74570384561,0.65125
"793",793,907.324376089771,958.855105094119,0.65125
"454",454,911.737826855271,958.58394413195,0.65125
"110",110,916.822670032336,963.668787309015,0.65125
"679",679,921.869294860623,973.40002386497,0.65125
"149",149,911.897463280378,963.428192284725,0.65
"248",248,912.115347827429,963.646076831776,0.65
"907",907,912.59225849626,964.122987500607,0.65
"318",318,913.60376679249,965.134495796838,0.65
"348",348,913.757600565102,965.288329569449,0.65
"186",186,918.149602969112,960.311108518123,0.65
"440",440,935.070768480678,986.601497485025,0.65
"251",251,935.737448839452,987.268177843799,0.65
"339",339,943.707208591447,985.868714140459,0.65
"518",518,957.928886319078,1000.09039186809,0.65
"857",857,959.805476482966,1006.65159375965,0.65
"535",535,863.026257572737,914.556986577084,0.64875
"564",564,883.602048633369,925.76355418238,0.64875
"952",952,906.06829542758,952.914412704259,0.64875
"97",97,907.961790692803,954.807907969483,0.64875
"416",416,914.507765658227,966.038494662574,0.64875
"553",553,915.273241414086,966.803970418433,0.64875
"233",233,919.062351559258,970.593080563605,0.64875
"924",924,919.52186427929,971.052593283637,0.64875
"413",413,919.953978771753,971.484707776101,0.64875
"372",372,921.387430522707,963.548936071718,0.64875
"885",885,921.582617422831,968.42873469951,0.64875
"321",321,867.836793041053,909.998298590065,0.6475
"80",80,888.820317134756,930.981822683767,0.6475
"461",461,912.065174584218,958.911291860897,0.6475
"852",852,925.588940781151,977.119669785498,0.6475
"388",388,935.014390334029,977.175895883041,0.6475
"613",613,937.597221144027,984.443338420707,0.6475
"932",932,946.160893595507,997.691622599854,0.6475
"277",277,951.014423385259,1002.54515238961,0.6475
"439",439,829.676116566973,881.20684557132,0.64625
"926",926,847.622327578372,899.153056582719,0.64625
"119",119,850.329835436319,897.175952712998,0.64625
"202",202,853.76617862908,905.296907633427,0.64625
"779",779,876.728343446384,918.889848995396,0.64625
"970",970,879.256920517647,930.787649521994,0.64625
"980",980,898.210013192155,945.056130468834,0.64625
"345",345,903.452617064974,954.983346069321,0.64625
"189",189,920.338335152514,971.869064156862,0.64625
"197",197,923.068752428124,974.599481432471,0.64625
"7",7,925.946648187721,977.477377192068,0.64625
"652",652,929.323712499351,976.16982977603,0.64625
"207",207,952.420563547811,994.582069096823,0.64625
"717",717,848.551574780454,890.713080329466,0.645
"365",365,868.709198956337,920.239927960684,0.645
"869",869,872.92249447016,915.084000019172,0.645
"50",50,879.956655826993,926.802773103672,0.645
"359",359,891.330139572922,938.176256849601,0.645
"560",560,895.875979351059,938.037484900071,0.645
"297",297,904.593801161062,956.12453016541,0.645
"579",579,907.012449071121,953.858566347801,0.645
"450",450,910.808870716692,962.339599721039,0.645
"575",575,911.404344380894,953.565849929905,0.645
"851",851,915.083994700369,961.930111977048,0.645
"978",978,946.69353628516,998.224265289508,0.645
"304",304,872.563256254788,924.093985259135,0.64375
"906",906,885.593110463953,937.1238394683,0.64375
"760",760,891.180806619148,933.34231216816,0.64375
"842",842,913.142171995182,964.672900999529,0.64375
"712",712,915.320895626817,962.167012903496,0.64375
"643",643,917.393093730262,954.869987551606,0.64375
"997",997,919.23935097644,970.770079980787,0.64375
"217",217,923.168136399447,974.698865403794,0.64375
"950",950,949.228976491345,1000.75970549569,0.64375
"661",661,975.879465997356,1022.72558327404,0.64375
"427",427,873.04745475127,910.524348572614,0.6425
"455",455,878.464829750469,925.310947027149,0.6425
"998",998,883.83942784791,930.685545124589,0.6425
"594",594,888.152889830082,934.999007106761,0.6425
"476",476,905.051218198302,951.897335474981,0.6425
"29",29,916.049509939278,967.580238943626,0.6425
"502",502,919.321755813609,966.167873090288,0.6425
"618",618,945.373491421967,992.219608698647,0.6425
"763",763,957.263472498459,1004.10958977514,0.6425
"62",62,856.00733479646,902.853452073139,0.64125
"831",831,863.145665225642,909.991782502321,0.64125
"862",862,878.257415433478,925.103532710158,0.64125
"522",522,878.432489733663,925.278607010342,0.64125
"987",987,893.041158537239,944.571887541586,0.64125
"858",858,897.137500082249,948.668229086597,0.64125
"475",475,904.950752375182,951.796869651861,0.64125
"150",150,905.397271062617,947.558776611628,0.64125
"961",961,909.465065881443,956.311183158122,0.64125
"640",640,911.13288665227,962.663615656617,0.64125
"609",609,912.976728840339,955.138234389351,0.64125
"357",357,916.503869091501,963.34998636818,0.64125
"684",684,938.302233824419,989.832962828766,0.64125
"489",489,961.96044648189,1013.49117548624,0.64125
"180",180,863.63617250717,910.48228978385,0.64
"856",856,879.361964099077,916.83885792042,0.64
"878",878,899.486259443915,941.647764992927,0.64
"411",411,907.592729288387,959.123458292735,0.64
"70",70,908.778035333302,955.624152609981,0.64
"816",816,910.484114076253,957.330231352932,0.64
"529",529,915.597074968667,962.443192245346,0.64
"163",163,919.199262854156,966.045380130835,0.64
"839",839,942.660023441725,989.506140718404,0.64
"795",795,864.782080263761,916.312809268108,0.63875
"505",505,865.528377900882,912.374495177561,0.63875
