"","formula","aics","bics","acc"
"529",529,883.677814115389,935.208543119736,0.71125
"14",14,902.1383317316,953.669060735947,0.71125
"418",418,857.026819939117,908.557548943464,0.71
"674",674,890.075046393044,932.236551942055,0.71
"216",216,892.582844076775,939.428961353455,0.71
"214",214,900.93414859925,947.780265875929,0.71
"111",111,902.082802026681,948.928919303361,0.71
"590",590,903.499740452389,950.345857729068,0.71
"311",311,904.08965903889,946.251164587901,0.71
"811",811,909.949360944703,956.795478221382,0.71
"453",453,953.803336058734,995.964841607745,0.71
"563",563,956.286421982067,1003.13253925875,0.71
"409",409,865.36959491868,916.900323923027,0.70875
"140",140,877.662725885112,919.824231434124,0.70875
"573",573,894.223743724069,945.754472728416,0.70875
"191",191,833.405268214231,884.935997218578,0.7075
"218",218,848.414492723117,895.260609999796,0.7075
"794",794,848.808359421189,900.339088425537,0.7075
"868",868,888.314578684176,939.845307688523,0.7075
"760",760,929.640948508763,976.487065785443,0.7075
"502",502,819.109297618025,865.955414894704,0.70625
"176",176,842.723120936575,894.253849940923,0.70625
"211",211,891.107086018257,933.268591567268,0.70625
"991",991,814.452611583565,865.983340587913,0.705
"112",112,893.275615449889,944.806344454237,0.705
"194",194,840.162510951728,882.324016500739,0.70375
"380",380,847.644370206369,899.175099210716,0.70375
"969",969,853.359171480729,900.205288757408,0.70375
"594",594,861.942324017653,913.473053022,0.70375
"708",708,843.33524064492,890.1813579216,0.7025
"138",138,849.65767154183,901.188400546177,0.7025
"748",748,856.467574618507,903.313691895187,0.7025
"773",773,861.325391032157,908.171508308836,0.7025
"787",787,896.169271179659,947.700000184006,0.7025
"652",652,900.741039479899,947.587156756578,0.7025
"661",661,935.732239273182,977.893744822193,0.7025
"826",826,944.37345152208,995.904180526428,0.7025
"904",904,843.217876949203,894.74860595355,0.70125
"333",333,849.113656505525,900.644385509872,0.70125
"717",717,872.972027597475,919.818144874154,0.70125
"265",265,877.415960672112,924.262077948792,0.70125
"430",430,885.398905831049,936.929634835396,0.70125
"43",43,846.246941903208,893.093059179887,0.7
"25",25,849.496969483998,896.343086760677,0.7
"88",88,856.900694247097,908.431423251444,0.7
"933",933,867.755922166732,919.28665117108,0.7
"892",892,890.713048998074,932.874554547085,0.7
"246",246,897.742432833296,939.903938382307,0.7
"310",310,907.108849637255,953.954966913935,0.7
"139",139,911.870612542745,958.716729819424,0.7
"495",495,952.56018275154,1004.09091175589,0.7
"98",98,841.704283607388,883.8657891564,0.69875
"339",339,844.056683932177,890.902801208856,0.69875
"183",183,853.243212948455,904.773941952802,0.69875
"106",106,868.119049215638,910.280554764649,0.69875
"786",786,882.175102759544,929.021220036223,0.69875
"848",848,919.267080434871,970.797809439219,0.69875
"268",268,824.364295667212,875.89502467156,0.6975
"719",719,834.803468915488,886.334197919835,0.6975
"801",801,837.540845678424,889.071574682771,0.6975
"261",261,845.844583810803,892.690701087482,0.6975
"415",415,901.221119905836,952.751848910183,0.6975
"956",956,908.817860077514,955.663977354194,0.6975
"631",631,921.612696669322,963.774202218333,0.6975
"736",736,844.628789618441,891.474906895121,0.69625
"359",359,851.666289131693,903.19701813604,0.69625
"84",84,864.202654633316,911.048771909996,0.69625
"952",952,875.792393692174,927.323122696521,0.69625
"778",778,879.055494866002,930.586223870349,0.69625
"939",939,882.334587581468,933.865316585816,0.69625
"706",706,887.309400634486,938.840129638833,0.69625
"570",570,893.001222436106,944.531951440453,0.69625
"776",776,895.950719767214,938.112225316225,0.69625
"46",46,928.955750367986,980.486479372333,0.69625
"821",821,819.397456592522,870.928185596869,0.695
"971",971,850.131202266259,901.661931270606,0.695
"965",965,861.321491258356,908.167608535035,0.695
"434",434,872.280589269091,923.811318273439,0.695
"521",521,888.425214631199,935.271331907879,0.695
"300",300,912.6188345293,959.464951805979,0.695
"947",947,914.558106872256,966.088835876603,0.695
"449",449,938.008986649462,984.855103926141,0.695
"977",977,831.865816886684,883.396545891032,0.69375
"113",113,840.124182316237,891.654911320584,0.69375
"949",949,842.552828605847,894.083557610194,0.69375
"989",989,848.983624770762,900.514353775109,0.69375
"673",673,885.969443577054,937.500172581401,0.69375
"271",271,892.994289514959,930.471183336302,0.69375
"338",338,914.69223515562,952.169128976964,0.69375
"225",225,917.427203805606,964.273321082285,0.69375
"287",287,931.62921760122,983.159946605567,0.69375
"482",482,864.937896574741,911.78401385142,0.6925
"357",357,868.143853332186,914.989970608865,0.6925
"4",4,886.112854910409,937.643583914756,0.6925
"955",955,907.109272225067,953.955389501747,0.6925
"579",579,910.945965937087,957.792083213766,0.6925
"105",105,913.292523327669,964.823252332016,0.6925
"487",487,920.544897670317,972.075626674664,0.6925
"237",237,927.544107245287,979.074836249634,0.6925
"421",421,849.90947742616,901.440206430508,0.69125
"404",404,858.282032907097,909.812761911444,0.69125
"186",186,892.485039454135,934.646545003146,0.69125
"862",862,911.337357829528,958.183475106207,0.69125
"840",840,912.312130339256,959.158247615935,0.69125
"75",75,915.639363289025,962.485480565705,0.69125
"987",987,917.110384061509,968.641113065856,0.69125
"459",459,867.493738907123,919.02446791147,0.69
"668",668,900.842699814263,952.37342881861,0.69
"728",728,958.242543769533,1000.40404931854,0.69
"235",235,834.725714295088,886.256443299435,0.68875
"534",534,835.288931695873,886.81966070022,0.68875
"649",649,837.920778581033,884.766895857713,0.68875
"820",820,870.511340574645,922.042069578992,0.68875
"51",51,938.359629866762,980.521135415774,0.68875
"825",825,828.233285179507,875.079402456186,0.6875
"622",622,856.630834710635,908.161563714982,0.6875
"40",40,867.40600985985,918.936738864197,0.6875
"535",535,870.689997660953,912.851503209964,0.6875
"599",599,871.716642318477,923.247371322824,0.6875
"187",187,873.92728498682,925.458013991167,0.6875
"249",249,908.958618535225,955.804735811904,0.6875
"59",59,931.974620237117,983.505349241464,0.6875
"878",878,842.290644602281,889.13676187896,0.68625
"681",681,852.098237583103,898.944354859782,0.68625
"203",203,854.763073123314,901.609190399993,0.68625
"924",924,861.198572070774,912.729301075121,0.68625
"85",85,885.835922098734,937.366651103081,0.68625
"838",838,900.057000491195,946.903117767875,0.68625
"516",516,916.777062454678,963.623179731357,0.68625
"401",401,921.630152389717,973.160881394064,0.68625
"56",56,924.704016321697,971.550133598377,0.68625
"560",560,926.076997502803,968.238503051814,0.68625
"148",148,838.288018404824,885.134135681503,0.685
"178",178,838.544414684055,885.390531960735,0.685
"205",205,845.103960271615,891.950077548294,0.685
"190",190,859.211886760453,910.7426157648,0.685
"856",856,886.657235962259,938.187964966606,0.685
"783",783,892.284982237103,943.81571124145,0.685
"916",916,892.504627081094,934.666132630105,0.685
"634",634,911.330429341823,962.86115834617,0.685
"3",3,939.230771343133,990.761500347481,0.685
"963",963,824.524042763234,876.054771767581,0.68375
"630",630,847.223122510148,898.753851514496,0.68375
"446",446,860.484350288443,907.330467565123,0.68375
"336",336,881.389049744747,928.235167021427,0.68375
"345",345,882.723768520878,934.254497525225,0.68375
"173",173,900.748478804342,952.279207808689,0.68375
"805",805,901.426491233877,952.957220238224,0.68375
"107",107,915.569703968124,962.415821244803,0.68375
"362",362,827.98590480827,879.516633812617,0.6825
"236",236,830.066931547868,881.597660552215,0.6825
"240",240,845.483676711614,897.014405715961,0.6825
"390",390,857.492170445103,909.022899449451,0.6825
"73",73,882.922432646307,929.768549922986,0.6825
"741",741,884.506911394732,936.037640399079,0.6825
"275",275,890.925453362421,937.7715706391,0.6825
"256",256,897.047317353104,948.578046357451,0.6825
"66",66,899.878972208042,946.725089484721,0.6825
"845",845,923.32591257105,974.856641575397,0.6825
"11",11,955.736227348434,1007.26695635278,0.6825
"972",972,826.379291152824,877.910020157171,0.68125
"657",657,865.695523240207,917.226252244554,0.68125
"767",767,876.768934160704,928.299663165052,0.68125
"755",755,879.798333505843,931.32906251019,0.68125
"800",800,889.402410170115,940.933139174462,0.68125
"168",168,897.585999249968,944.432116526647,0.68125
"124",124,899.710028572221,946.5561458489,0.68125
"2",2,915.92925191031,967.459980914658,0.68125
"321",321,920.693238789092,967.539356065771,0.68125
"537",537,849.860816613903,896.706933890582,0.68
"45",45,851.283498831887,898.129616108566,0.68
"360",360,854.45527701014,901.301394286819,0.68
"997",997,858.213249111657,905.059366388336,0.68
"50",50,869.810800020544,916.656917297223,0.68
"558",558,874.470013160561,916.631518709573,0.68
"87",87,876.887412814281,923.733530090961,0.68
"822",822,877.99524151277,929.525970517117,0.68
"960",960,888.616034361803,940.14676336615,0.68
"365",365,890.580998659304,942.111727663651,0.68
"295",295,905.300971940391,947.462477489403,0.68
"26",26,925.435279935068,967.59678548408,0.68
"38",38,881.514896101909,928.361013378588,0.67875
"928",928,885.367140164206,936.897869168553,0.67875
"926",926,888.85108490381,940.381813908158,0.67875
"69",69,892.188288159665,939.034405436345,0.67875
"876",876,895.391233282952,946.9219622873,0.67875
"973",973,897.788385868799,944.634503145478,0.67875
"620",620,904.364388841758,951.210506118437,0.67875
"254",254,906.377587673387,953.223704950066,0.67875
"159",159,938.083620867637,984.929738144317,0.67875
"745",745,838.291533843243,889.82226284759,0.6775
"414",414,853.929625113827,900.775742390506,0.6775
"639",639,880.576444496335,927.422561773014,0.6775
"879",879,880.892191933717,932.422920938064,0.6775
"227",227,892.402292902647,939.248410179326,0.6775
"546",546,904.937898042228,951.784015318907,0.6775
"262",262,923.817200756663,965.978706305674,0.6775
"355",355,836.826707822715,883.672825099394,0.67625
"765",765,846.683897673423,893.530014950102,0.67625
"852",852,858.39751067233,909.928239676678,0.67625
"329",329,865.757232980191,912.60335025687,0.67625
"710",710,870.51352218166,922.044251186008,0.67625
"665",665,874.73304630166,926.263775306008,0.67625
"641",641,884.425654382345,931.271771659024,0.67625
"158",158,886.748028853283,933.594146129962,0.67625
"925",925,901.558776995525,953.089505999872,0.67625
"136",136,908.966862235997,960.497591240344,0.67625
"923",923,932.91103884445,979.757156121129,0.67625
"610",610,834.385248079071,871.862141900415,0.675
"253",253,836.602633691331,883.44875096801,0.675
"785",785,849.474368533219,896.320485809898,0.675
"596",596,853.323676325527,900.169793602207,0.675
"859",859,857.012222747478,899.17372829649,0.675
"343",343,880.747302969885,922.908808518896,0.675
"870",870,907.543067001219,959.073796005566,0.675
"486",486,918.879841878663,961.041347427674,0.675
"957",957,935.088087458904,981.934204735584,0.675
"726",726,841.205118736893,892.73584774124,0.67375
"937",937,847.562944508155,899.093673512503,0.67375
"445",445,852.171677861108,899.017795137787,0.67375
"793",793,860.208041676178,907.054158952857,0.67375
"597",597,866.896276189392,913.742393466071,0.67375
"134",134,875.320582584073,926.85131158842,0.67375
"961",961,883.102461805822,934.633190810169,0.67375
"576",576,895.209628684509,946.740357688856,0.67375
"200",200,901.315536210695,948.161653487374,0.67375
"764",764,907.896845628854,954.742962905533,0.67375
"903",903,910.597084036664,957.443201313344,0.67375
"600",600,912.620248623153,954.781754172164,0.67375
"378",378,922.242936959379,973.773665963726,0.67375
"299",299,922.615090634492,969.461207911171,0.67375
"806",806,943.795897564931,985.957403113943,0.67375
"37",37,868.693574365362,915.539691642041,0.6725
"666",666,870.620083809432,922.150812813779,0.6725
"370",370,872.736625232221,919.5827425089,0.6725
"744",744,876.607212863353,923.453330140032,0.6725
"555",555,881.032512846377,923.194018395389,0.6725
"74",74,881.562914206349,928.409031483028,0.6725
"881",881,889.040421211057,940.571150215404,0.6725
"15",15,892.266113581045,943.796842585392,0.6725
"471",471,897.496949817313,949.02767882166,0.6725
"301",301,907.799897357042,954.646014633721,0.6725
"207",207,970.56720632313,1017.41332359981,0.6725
"422",422,853.443832383547,904.974561387895,0.67125
"127",127,871.874367551238,918.720484827918,0.67125
"774",774,889.580054397581,941.110783401928,0.67125
"725",725,907.219484113245,958.750213117592,0.67125
"931",931,907.340644689786,954.186761966466,0.67125
"223",223,908.141321921732,954.987439198411,0.67125
"137",137,908.974945579981,955.82106285666,0.67125
"849",849,911.26545115651,958.11156843319,0.67125
"108",108,912.164800609454,954.326306158465,0.67125
"981",981,838.026696527575,889.557425531922,0.67
"568",568,851.90090817633,903.431637180678,0.67
"938",938,853.741992789678,900.588110066357,0.67
"308",308,854.953453749077,901.799571025756,0.67
"690",690,858.303531805049,905.149649081729,0.67
"561",561,866.211522507363,917.74225151171,0.67
"340",340,875.166637082126,917.328142631137,0.67
"267",267,881.416086457452,923.577592006464,0.67
"248",248,887.255459270445,934.101576547124,0.67
"393",393,900.652723803536,952.183452807883,0.67
"437",437,917.22926777333,968.759996777677,0.67
"968",968,918.114825096942,960.276330645953,0.67
"101",101,936.595100704983,983.441217981662,0.67
"528",528,951.290718029309,993.45222357832,0.67
"645",645,812.505553622349,864.036282626696,0.66875
"814",814,855.018179613605,901.864296890285,0.66875
"660",660,859.46517204697,910.995901051317,0.66875
"17",17,860.739654675461,912.270383679808,0.66875
"834",834,863.461220773438,910.307338050117,0.66875
"352",352,873.449546423076,920.295663699755,0.66875
"282",282,878.356306263613,929.88703526796,0.66875
"42",42,895.958030096959,947.488759101307,0.66875
"864",864,904.355085991845,951.201203268524,0.66875
"768",768,906.994155940403,958.52488494475,0.66875
"32",32,914.886841626279,966.417570630626,0.66875
"882",882,919.591142878664,971.121871883011,0.66875
"130",130,934.774680183087,981.620797459766,0.66875
"911",911,943.040332858307,994.571061862655,0.66875
"541",541,943.39521827986,994.925947284208,0.66875
"427",427,860.602275129121,907.4483924058,0.6675
"408",408,867.355969163054,914.202086439733,0.6675
"632",632,867.383950524869,909.54545607388,0.6675
"988",988,868.835696433992,915.681813710672,0.6675
"798",798,871.401151416704,918.247268693384,0.6675
"330",330,875.063030999466,926.593760003813,0.6675
"226",226,887.136092577598,933.982209854277,0.6675
"351",351,887.798561409507,939.329290413855,0.6675
"693",693,893.444962137733,940.291079414412,0.6675
"420",420,919.171823546612,966.017940823291,0.6675
"458",458,922.741164834264,974.271893838611,0.6675
"210",210,845.073364354821,896.604093359169,0.66625
"624",624,847.925589450348,894.771706727027,0.66625
"644",644,870.815760989345,922.346489993692,0.66625
"500",500,876.054593606092,927.58532261044,0.66625
"935",935,884.948378752909,931.794496029588,0.66625
"326",326,903.518845947832,950.364963224511,0.66625
"714",714,905.072320711199,947.23382626021,0.66625
"753",753,911.853472780023,958.699590056702,0.66625
"364",364,918.308289245334,965.154406522013,0.66625
"30",30,918.706398305815,956.183292127158,0.66625
"337",337,922.626541953056,964.788047502068,0.66625
"6",6,922.898045587169,969.744162863848,0.66625
"132",132,922.992477592844,974.523206597192,0.66625
"571",571,929.693275500549,976.539392777228,0.66625
"296",296,865.961965342566,908.123470891578,0.665
"201",201,866.832148585639,918.362877589987,0.665
"303",303,913.130430815208,964.661159819555,0.665
"941",941,925.431432674817,976.962161679164,0.665
"36",36,932.369154870739,983.899883875086,0.665
"942",942,934.4263175145,985.957046518847,0.665
"494",494,936.332435653156,983.178552929835,0.665
"171",171,835.892125801272,887.422854805619,0.66375
"13",13,850.962732210194,897.808849486873,0.66375
"751",751,855.288703103462,902.134820380141,0.66375
"705",705,856.054252329726,907.584981334073,0.66375
"530",530,868.079977404847,910.241482953858,0.66375
"643",643,911.437130962851,958.28324823953,0.66375
"467",467,921.686784857443,968.532902134123,0.66375
"115",115,928.316741955504,979.847470959851,0.66375
"290",290,945.711175657177,992.557292933856,0.66375
"711",711,845.239501591274,896.770230595621,0.6625
"279",279,851.970209897332,903.50093890168,0.6625
"143",143,862.290706321431,909.136823598111,0.6625
"985",985,863.445403813856,905.606909362867,0.6625
"479",479,868.892780465554,915.738897742233,0.6625
"488",488,877.154197395909,928.684926400257,0.6625
"96",96,882.566021453178,929.412138729858,0.6625
"209",209,884.231104815665,931.077222092345,0.6625
"181",181,888.082636744805,939.613365749152,0.6625
"920",920,894.386614644497,936.548120193508,0.6625
"993",993,924.995370802353,976.5260998067,0.6625
"278",278,945.109636080609,996.640365084956,0.6625
"742",742,945.68970541972,992.535822696399,0.6625
"809",809,948.27052137624,995.11663865292,0.6625
"677",677,956.658355380977,1003.50447265766,0.6625
"117",117,961.83735865782,1008.6834759345,0.6625
"76",76,846.911867800771,898.442596805118,0.66125
"368",368,849.415831185589,896.261948462268,0.66125
"983",983,855.737642616232,907.268371620579,0.66125
"891",891,865.185645983532,916.716374987879,0.66125
"934",934,878.113065456881,929.643794461228,0.66125
"197",197,884.696640023183,936.22736902753,0.66125
"676",676,900.775949606247,952.306678610595,0.66125
"642",642,915.227596546419,962.073713823098,0.66125
"532",532,922.634735559864,974.165464564212,0.66125
"551",551,932.543458327495,974.704963876506,0.66125
"930",930,840.280130924405,887.126248201084,0.66
"819",819,841.070191308421,892.600920312768,0.66
"314",314,862.8731471741,914.403876178447,0.66
"734",734,878.805665774454,930.336394778801,0.66
"520",520,894.928109390758,941.774226667437,0.66
"880",880,907.430191320334,949.591696869345,0.66
"63",63,924.131554481554,975.662283485901,0.66
"65",65,926.107306488652,968.268812037664,0.66
"406",406,926.442040199212,968.603545748224,0.66
"727",727,932.109042858609,978.955160135288,0.66
"465",465,856.493076392455,898.654581941466,0.65875
"251",251,866.967221001744,918.497950006091,0.65875
"180",180,879.988610823213,931.51933982756,0.65875
"149",149,886.851883267458,933.698000544137,0.65875
"416",416,889.678123172432,941.208852176779,0.65875
"843",843,889.752305763364,936.598423040043,0.65875
"831",831,894.939466065981,941.78558334266,0.65875
"472",472,919.331085362679,970.861814367026,0.65875
"385",385,945.112381816073,991.958499092752,0.65875
"473",473,954.763921297347,1001.61003857403,0.65875
"8",8,851.704432082784,898.550549359464,0.6575
"39",39,875.988189833443,918.149695382455,0.6575
"312",312,877.966120928701,924.81223820538,0.6575
"680",680,881.189571598912,932.720300603259,0.6575
"704",704,888.460535750878,939.991264755225,0.6575
"605",605,891.678839731364,938.524957008043,0.6575
"790",790,897.778626051915,939.940131600926,0.6575
"424",424,921.107753290511,972.638482294858,0.6575
"547",547,929.455392804301,980.986121808648,0.6575
"542",542,845.34099054606,896.871719550407,0.65625
"647",647,866.318203858447,913.164321135126,0.65625
"917",917,881.729107993651,928.57522527033,0.65625
"93",93,886.837750906167,928.999256455178,0.65625
"350",350,891.276084542772,938.122201819451,0.65625
"518",518,903.937017656329,946.09852320534,0.65625
"372",372,922.416307076774,973.947036081121,0.65625
"525",525,924.15554763609,966.317053185101,0.65625
"64",64,932.968547113181,984.499276117528,0.65625
"593",593,933.093018635171,975.254524184182,0.65625
"70",70,933.304989742251,984.835718746598,0.65625
"750",750,940.264852718396,982.426358267408,0.65625
"215",215,841.075959518896,887.922076795576,0.655
"222",222,864.492463948364,911.338581225043,0.655
"155",155,916.082300342257,967.613029346604,0.655
"269",269,918.651850879051,965.49796815573,0.655
"100",100,948.740640117469,990.90214566648,0.655
"720",720,874.697049212535,926.227778216882,0.65375
"347",347,919.242297216921,961.403802765933,0.65375
"595",595,924.524973984213,971.371091260893,0.65375
"483",483,924.875649039324,976.406378043671,0.65375
"413",413,958.890124392793,1005.73624166947,0.65375
"855",855,865.22292800358,907.384433552591,0.6525
"902",902,870.358678512375,921.889407516722,0.6525
"460",460,878.453083931489,925.299201208168,0.6525
"815",815,891.674588572617,943.205317576964,0.6525
"443",443,895.037062410845,941.883179687525,0.6525
"346",346,901.244286606696,952.775015611043,0.6525
"575",575,902.138640529678,944.300146078689,0.6525
"78",78,844.644370534702,891.490487811381,0.65125
"872",872,845.691330869667,892.537448146346,0.65125
"91",91,847.586634447718,899.117363452065,0.65125
"907",907,854.479967248757,901.326084525437,0.65125
"779",779,856.664463610173,903.510580886852,0.65125
"145",145,861.193355167479,912.724084171827,0.65125
"229",229,865.899111965454,912.745229242133,0.65125
"722",722,892.698246162564,939.544363439244,0.65125
"651",651,915.309726749366,966.840455753713,0.65125
"857",857,919.508677349634,971.039406353981,0.65125
"230",230,921.856737057408,968.702854334087,0.65125
"772",772,923.453610953723,974.984339958071,0.65125
"146",146,929.446491966951,980.977220971299,0.65125
"44",44,945.999262469923,992.845379746602,0.65125
"477",477,948.050246761397,994.896364038077,0.65125
"633",633,955.669639599401,1002.51575687608,0.65125
"199",199,848.406083068179,895.252200344859,0.65
"126",126,848.890942689442,895.737059966122,0.65
"498",498,876.842539810669,923.688657087348,0.65
"713",713,889.757573238234,936.603690514913,0.65
"556",556,890.457444143406,941.988173147753,0.65
"922",922,914.256560561551,961.10267783823,0.65
"614",614,917.430694713653,964.276811990332,0.65
"936",936,920.025343097041,962.186848646052,0.65
"863",863,923.260068586159,974.790797590506,0.65
"41",41,930.141627564143,981.67235656849,0.65
"202",202,931.023886152775,977.870003429454,0.65
"177",177,949.933758358242,996.779875634921,0.65
"174",174,851.28955934219,902.820288346537,0.64875
"97",97,857.028511571119,903.874628847798,0.64875
"841",841,861.2666257249,908.112743001579,0.64875
"731",731,877.248088741196,928.778817745544,0.64875
"769",769,892.588921500694,939.435038777373,0.64875
"447",447,932.694030770213,979.540148046892,0.64875
"654",654,935.223421230647,986.754150234994,0.64875
"887",887,936.573087443064,988.103816447411,0.64875
"184",184,824.263688775171,871.10980605185,0.6475
"54",54,863.846316235773,915.37704524012,0.6475
"281",281,864.153218155834,910.999335432514,0.6475
"381",381,869.229666445137,920.760395449484,0.6475
"306",306,877.810708255791,924.65682553247,0.6475
"735",735,901.012548063344,952.543277067692,0.6475
"540",540,905.37531294411,952.221430220789,0.6475
"10",10,915.433495021659,966.964224026006,0.6475
"775",775,922.043950562807,968.890067839486,0.6475
"835",835,951.23350893643,998.079626213109,0.6475
"986",986,852.606345291907,904.137074296254,0.64625
"996",996,858.237236565019,909.767965569366,0.64625
"869",869,865.084707813969,916.615436818316,0.64625
"701",701,869.083237020935,911.244742569946,0.64625
"103",103,872.39936210893,914.560867657941,0.64625
"335",335,896.526168533428,943.372285810107,0.64625
"707",707,908.979227546813,955.825344823493,0.64625
"791",791,921.969593396584,973.500322400931,0.64625
"341",341,922.547607163878,969.393724440557,0.64625
"123",123,937.792462786118,984.638580062797,0.64625
"204",204,942.561489822308,994.092218826655,0.64625
"52",52,877.842115235923,929.37284424027,0.645
"675",675,881.243206789334,928.089324066013,0.645
"603",603,892.262452071163,939.108569347842,0.645
"699",699,906.578680230625,948.740185779637,0.645
"92",92,908.603437858326,960.134166862673,0.645
"323",323,913.576908712735,960.423025989415,0.645
"984",984,918.891072669819,970.421801674166,0.645
"601",601,922.436014531599,969.282131808278,0.645
"994",994,928.570035113363,970.731540662374,0.645
"979",979,931.217446843109,982.748175847456,0.645
"584",584,943.075215349533,989.921332626212,0.645
"104",104,946.0938321632,997.624561167547,0.645
"896",896,947.44581812862,994.2919354053,0.645
"636",636,881.020424664954,923.181930213965,0.64375
"478",478,890.987411304036,937.833528580715,0.64375
"60",60,925.477273260802,977.008002265149,0.64375
"569",569,941.266756508019,983.42826205703,0.64375
"366",366,953.969450403142,996.130955952154,0.64375
"549",549,964.41188092738,1011.25799820406,0.64375
"602",602,860.384304134814,907.230421411493,0.6425
"396",396,865.580551578073,907.742057127085,0.6425
"33",33,879.076081031449,930.606810035796,0.6425
"474",474,890.660327236523,942.19105624087,0.6425
"485",485,918.042988387279,964.889105663959,0.6425
"715",715,919.008839991312,970.539568995659,0.6425
"423",423,919.724774597634,971.255503601981,0.6425
"266",266,921.708849722311,968.55496699899,0.6425
"721",721,926.006762163076,968.168267712088,0.6425
"260",260,930.757084283268,977.603201559947,0.6425
"749",749,933.542308519758,985.073037524105,0.6425
"629",629,946.034710168866,992.880827445546,0.6425
"27",27,956.31635887394,1007.84708787829,0.6425
"608",608,965.441544065978,1012.28766134266,0.6425
"978",978,896.310756890069,943.156874166749,0.64125
"762",762,909.601931645832,956.448048922511,0.64125
"493",493,913.88579085026,965.416519854607,0.64125
"508",508,919.712594333441,966.55871161012,0.64125
"995",995,951.693573345089,1003.22430234944,0.64125
"419",419,868.226039398964,915.072156675644,0.64
"247",247,912.171059129565,959.017176406244,0.64
"650",650,913.989331660067,960.835448936746,0.64
"980",980,915.003233013813,961.849350290492,0.64
"550",550,915.992663283078,962.838780559758,0.64
"885",885,928.719122603227,975.565239879906,0.64
"694",694,955.933251036243,993.410144857587,0.64
"659",659,868.188313248148,919.719042252496,0.63875
"263",263,880.457299381232,931.98802838558,0.63875
"491",491,885.075973227174,936.606702231521,0.63875
"679",679,901.688163613867,943.849669162878,0.63875
"823",823,905.449776147577,952.295893424256,0.63875
